758.7153114629668,472.7885233758402,1654.9873602205819
759.5681470658358,472.6084728545131,1655.0796816907393
760.4779856232481,472.49822934779974,1655.0880606897936
761.4604827391331,472.4453844206155,1655.0168813702842
762.4971760816718,472.3976986946486,1654.9158963634254
763.5760893998155,472.32734089476037,1654.8099688223244
764.6975687609564,472.2343708799244,1654.6922079363055
765.8653447746758,472.1276760658974,1654.5422308529312
767.0836682249869,472.0149971016805,1654.34257734133
768.3566521234142,471.90009741293704,1654.0920725837652
769.6869785945498,471.78306369796894,1653.8105968874625
771.0768498695796,471.6627590287082,1653.5304833379441
772.5287991778291,471.5393666851087,1653.2784403499613
774.0412020471301,471.41360171793406,1653.0642985047364
775.604322711261,471.2840474262394,1652.8838377717348
777.2050575555024,471.14884625738733,1652.7242623459008
778.8306631602431,471.00935664476674,1652.5709328233568
780.4635364965957,470.8683946225817,1652.4199256988015
782.0796844376625,470.72766422346035,1652.2847336069544
783.658970577472,470.5925144712593,1652.1875161650246
785.1995383792066,470.4846100399817,1652.1329323071934
786.7176170558131,470.44414233743385,1652.0831166467049
788.2200014284107,470.4986102638607,1651.9745448542315
789.6852526394736,470.6357061078744,1651.7536338138607
791.085051121693,470.8241343941276,1651.3812509744691
792.4049907195523,471.0402271433037,1650.8384703500399
793.6383181925145,471.2656470032806,1650.1546226857165
794.7810547288061,471.4838172759737,1649.4137091910034
795.8444315108211,471.69459167090434,1648.7159756913256
796.8612382205293,471.924352116277,1648.1318934110952
797.8561780061314,472.19722805122126,1647.7060268962407
798.8167587222255,472.504269306553,1647.479846222906
799.7151219991184,472.8243036681359,1647.4711835625249
800.540245299052,473.1535345806387,1647.6521487418493
801.2979539070136,473.5004675875492,1647.9668919967685
801.9986007875709,473.870457577569,1648.3605921601204
802.6496700582235,474.2583178692624,1648.7980894515326
803.2507523016452,474.6462966609187,1649.2697231857542
803.788454533338,475.00542073221504,1649.7867814711751
804.2427885367651,475.3054081643443,1650.3651790401946
804.6159823999355,475.54051558624553,1650.9926968424443
804.9545011534059,475.74960569717894,1651.6054470120835
805.3114306755829,475.9814794704489,1652.129117939072
805.681041531218,476.23077957787154,1652.5559232514854
806.0199652135346,476.45377301068646,1652.9280311476714
806.3268211334114,476.641750511454,1653.253140772826
806.6311368648005,476.81140887328064,1653.51703158599
806.9307905915265,476.9475938985179,1653.7488301946064
807.2018405322007,477.0154599744112,1654.0039476976729
807.4299900954215,476.9949763600887,1654.3208788257189
807.6024853380515,476.8775246395337,1654.7186370003637
807.7032414169565,476.660532053927,1655.1964127978742
807.7365967224747,476.36476923977835,1655.7130002406132
807.7385036166048,476.04246453170305,1656.183301838884
807.7275170913383,475.7353404442528,1656.5349378915528
807.6587940174652,475.43375650817023,1656.7604870786533
807.4592271371116,475.10369603214684,1656.8902523020283
807.0763634471451,474.72521309228046,1656.9512029144744
806.4847954973854,474.292781213961,1656.9624214025841
805.6925819130349,473.8158650616551,1656.9266106306095
804.7480504856184,473.32638862926245,1656.8186909351632
803.7204809507062,472.8696288042225,1656.5948628758713
802.667425360241,472.48249228738723,1656.2149426879116
801.5819452486624,472.15222001646987,1655.6935300581933
800.382163757632,471.8095358614608,1655.1185174568063
799.0143074312008,471.41485189995825,1654.5622745898418
797.5279444545064,471.0179611774595,1654.020646000712
796.0182254777901,470.70378952756784,1653.4763408279318
794.5339802256453,470.5092389926617,1652.9789674667563
793.0541095438023,470.40247494173957,1652.6329379898696
