940.8538969558891,433.09346495539376,1761.2884329796743
940.555509723254,433.04438615019006,1761.1526775753457
940.2472115454754,432.99503064690015,1761.014523411854
939.9279924441465,432.94621994921437,1760.8750187235842
939.5966477071819,432.89874031057525,1760.7352025264709
939.2520610607577,432.8532776271694,1760.5961976127317
938.8932183382213,432.8103805187488,1760.45918075159
938.5192446294141,432.7704778730116,1760.325267997734
938.1294809718416,432.7339246519537,1760.195401033086
937.7234618581514,432.701075077626,1760.0702965579856
937.3008438206914,432.67236530723096,1759.9504695296575
936.8613933640348,432.6483432292816,1759.836328074739
936.4050377662503,432.6296826922108,1759.7283431887859
935.9319310098571,432.6172505724948,1759.6272645501651
935.4424975052827,432.6121397973117,1759.5342923896421
934.9374761186344,432.61564583645674,1759.4511289740565
934.4179539278488,432.6292854653836,1759.379915242672
933.8852944538517,432.6548155401,1759.3230866634385
933.340970572057,432.6941468478753,1759.2832001009222
932.786393430605,432.7491495018568,1759.2628000012758
932.2227042270194,432.82144214585475,1759.2642951008559
931.6505023176387,432.91227913239385,1759.2897663272506
931.0696432824955,433.02248102728237,1759.3407504268787
930.4792039938467,433.15225926150583,1759.4180912425234
929.8775276317314,433.30104009267967,1759.5218301195666
929.2622552662611,433.46745391963105,1759.6510541731307
928.6303718684659,433.6493665204048,1759.8037063751694
927.9783192428404,433.8438890892632,1759.9764356101416
927.3022082944397,434.04752944447154,1760.1645942841026
926.5980946263901,434.2565234298596,1760.3624634590976
925.8622785936436,434.46719525086,1760.5636445590017
925.0916790228475,434.67621558417756,1760.7614671806616
924.2842313502684,434.88076171935654,1760.9493868501334
923.439168726148,435.07860760101994,1761.1214815664348
922.5571530218801,435.26813357375926,1761.273015210811
921.6403281299263,435.44825746575856,1761.4008058652867
920.6923264307735,435.61830800651853,1761.5032081702702
919.7181845293667,435.77787321000216,1761.5797441409327
918.7241542034413,435.92657685517537,1761.6304634572864
917.7174083590344,436.0637392997903,1761.6550788441896
916.7056623072185,436.1880613838098,1761.6520276650695
915.6967928778889,436.2974724803607,1761.617767925515
914.6984986664248,436.3891295766122,1761.5466313796753
913.7180090544314,436.45956701513614,1761.4314750596677
912.7619132761589,436.50507935879375,1761.2652027821518
911.8361773529768,436.5223095580388,1761.0429570276535
910.9463418294442,436.50884452791087,1760.764598515058
910.0978040276344,436.4636763554365,1760.4369512721964
909.2960261803448,436.3874453648821,1760.075099536718
908.5466256828487,436.28233314052386,1759.7020843983369
907.855397367827,436.15157920699386,1759.3468172425398
907.228232491612,435.9987201193116,1759.0405973817421
906.670934394454,435.8266518174761,1758.8129626932528
906.1890598022362,435.6366893739681,1758.6876569249648
905.7878388392165,435.42790866303824,1758.6793654776548
905.472094797739,435.19693970034933,1758.7916801910212
